,Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score,model,LR
11817,MAMBA,adding_problem,medium,1000,1231,7,classification,0.87,0.898,results_mamba,0.01
11818,MAMBA,adding_problem,medium,1000,1231,8,classification,0.865,0.885,results_mamba,0.01
11819,MAMBA,adding_problem,medium,1000,1231,9,classification,0.88,0.875,results_mamba,0.01
11820,MAMBA,adding_problem,medium,1000,1231,0,classification,0.93,0.869,results_mamba,0.003
11821,MAMBA,adding_problem,medium,1000,1231,1,classification,0.845,0.877,results_mamba,0.003
11822,MAMBA,adding_problem,medium,1000,1231,2,classification,0.84,0.879,results_mamba,0.003
11823,MAMBA,adding_problem,medium,1000,1231,3,classification,0.9,0.86,results_mamba,0.003
11824,MAMBA,adding_problem,medium,1000,1231,4,classification,0.865,0.894,results_mamba,0.003
11825,MAMBA,adding_problem,medium,1000,1231,5,classification,0.86,0.87,results_mamba,0.003
11826,MAMBA,adding_problem,medium,1000,1231,6,classification,0.895,0.874,results_mamba,0.003
11827,MAMBA,adding_problem,medium,1000,1231,7,classification,0.89,0.9,results_mamba,0.003
11828,MAMBA,adding_problem,medium,1000,1231,8,classification,0.855,0.886,results_mamba,0.003
11829,MAMBA,adding_problem,medium,1000,1231,9,classification,0.865,0.863,results_mamba,0.003
11830,MAMBA,adding_problem,medium,1000,1231,0,classification,0.93,0.869,results_mamba,0.001
11831,MAMBA,adding_problem,medium,1000,1231,1,classification,0.845,0.877,results_mamba,0.001
11832,MAMBA,adding_problem,medium,1000,1231,2,classification,0.835,0.885,results_mamba,0.001
11833,MAMBA,adding_problem,medium,1000,1231,3,classification,0.915,0.905,results_mamba,0.001
11834,MAMBA,adding_problem,medium,1000,1231,4,classification,0.86,0.9,results_mamba,0.001
11835,MAMBA,adding_problem,medium,1000,1231,5,classification,0.88,0.889,results_mamba,0.001
11836,MAMBA,adding_problem,medium,1000,1231,6,classification,0.895,0.904,results_mamba,0.001
11837,MAMBA,adding_problem,medium,1000,1231,7,classification,0.875,0.885,results_mamba,0.001
11838,MAMBA,adding_problem,medium,1000,1231,8,classification,0.86,0.882,results_mamba,0.001
11839,MAMBA,adding_problem,medium,1000,1231,9,classification,0.88,0.875,results_mamba,0.001
11840,MAMBA,adding_problem,medium,1000,1231,0,classification,0.93,0.869,results_mamba,0.0003
11841,MAMBA,adding_problem,medium,1000,1231,1,classification,0.845,0.877,results_mamba,0.0003
11842,MAMBA,adding_problem,medium,1000,1231,2,classification,0.84,0.879,results_mamba,0.0003
11843,MAMBA,adding_problem,medium,1000,1231,3,classification,0.85,0.89,results_mamba,0.0003
11844,MAMBA,adding_problem,medium,1000,1231,4,classification,0.885,0.9,results_mamba,0.0003
11845,MAMBA,adding_problem,medium,1000,1231,5,classification,0.88,0.889,results_mamba,0.0003
11846,MAMBA,adding_problem,medium,1000,1231,6,classification,0.89,0.874,results_mamba,0.0003
11847,MAMBA,adding_problem,medium,1000,1231,7,classification,0.875,0.885,results_mamba,0.0003
11848,MAMBA,adding_problem,medium,1000,1231,8,classification,0.86,0.882,results_mamba,0.0003
11849,MAMBA,adding_problem,medium,1000,1231,9,classification,0.875,0.877,results_mamba,0.0003
11850,MAMBA,adding_problem,medium,1000,1231,0,classification,0.97,0.963,results_mamba,0.0001
11851,MAMBA,adding_problem,medium,1000,1231,1,classification,0.845,0.877,results_mamba,0.0001
11852,MAMBA,adding_problem,medium,1000,1231,2,classification,0.84,0.879,results_mamba,0.0001
11853,MAMBA,adding_problem,medium,1000,1231,3,classification,0.85,0.891,results_mamba,0.0001
11854,MAMBA,adding_problem,medium,1000,1231,4,classification,0.885,0.895,results_mamba,0.0001
11855,MAMBA,adding_problem,medium,1000,1231,5,classification,0.88,0.889,results_mamba,0.0001
11856,MAMBA,adding_problem,medium,1000,1231,6,classification,0.94,0.935,results_mamba,0.0001
11857,MAMBA,adding_problem,medium,1000,1231,7,classification,0.895,0.896,results_mamba,0.0001
11858,MAMBA,adding_problem,medium,1000,1231,8,classification,0.86,0.882,results_mamba,0.0001
11859,MAMBA,adding_problem,medium,1000,1231,9,classification,0.88,0.875,results_mamba,0.0001
11860,MAMBA,adding_problem,medium,10000,10095,0,classification,0.93,0.869,results_mamba,0.01
11861,MAMBA,adding_problem,medium,10000,10095,1,classification,0.825,0.867,results_mamba,0.01
11862,MAMBA,adding_problem,medium,10000,10095,2,classification,0.83,0.878,results_mamba,0.01
11863,MAMBA,adding_problem,medium,10000,10095,3,classification,0.895,0.89,results_mamba,0.01
11864,MAMBA,adding_problem,medium,10000,10095,4,classification,0.87,0.886,results_mamba,0.01
11865,MAMBA,adding_problem,medium,10000,10095,5,classification,0.875,0.889,results_mamba,0.01
11866,MAMBA,adding_problem,medium,10000,10095,6,classification,0.895,0.874,results_mamba,0.01
11867,MAMBA,adding_problem,medium,10000,10095,7,classification,0.89,0.9,results_mamba,0.01
11868,MAMBA,adding_problem,medium,10000,10095,8,classification,0.86,0.882,results_mamba,0.01
11869,MAMBA,adding_problem,medium,10000,10095,9,classification,0.88,0.875,results_mamba,0.01
11870,MAMBA,adding_problem,medium,10000,10095,0,classification,0.925,0.87,results_mamba,0.003
11871,MAMBA,adding_problem,medium,10000,10095,1,classification,0.005,0.003,results_mamba,0.003
11872,MAMBA,adding_problem,medium,10000,10095,2,classification,0.84,0.879,results_mamba,0.003
11873,MAMBA,adding_problem,medium,10000,10095,3,classification,0.0,0.014,results_mamba,0.003
11874,MAMBA,adding_problem,medium,10000,10095,4,classification,0.0,0.002,results_mamba,0.003
11875,MAMBA,adding_problem,medium,10000,10095,5,classification,0.015,0.028,results_mamba,0.003
11876,MAMBA,adding_problem,medium,10000,10095,6,classification,0.045,0.044,results_mamba,0.003
11877,MAMBA,adding_problem,medium,10000,10095,7,classification,0.0,0.0,results_mamba,0.003
11878,MAMBA,adding_problem,medium,10000,10095,8,classification,0.0,0.0,results_mamba,0.003
11879,MAMBA,adding_problem,medium,10000,10095,9,classification,0.4549999999999999,0.4399999999999999,results_mamba,0.003
11880,MAMBA,adding_problem,medium,10000,10095,0,classification,0.9,0.875,results_mamba,0.001
11881,MAMBA,adding_problem,medium,10000,10095,1,classification,0.83,0.869,results_mamba,0.001
11882,MAMBA,adding_problem,medium,10000,10095,2,classification,0.84,0.879,results_mamba,0.001
11883,MAMBA,adding_problem,medium,10000,10095,3,classification,0.9,0.86,results_mamba,0.001
11884,MAMBA,adding_problem,medium,10000,10095,4,classification,0.885,0.9,results_mamba,0.001
11885,MAMBA,adding_problem,medium,10000,10095,5,classification,0.025,0.026,results_mamba,0.001
11886,MAMBA,adding_problem,medium,10000,10095,6,classification,0.895,0.874,results_mamba,0.001
11887,MAMBA,adding_problem,medium,10000,10095,7,classification,0.87,0.884,results_mamba,0.001
11888,MAMBA,adding_problem,medium,10000,10095,8,classification,0.04,0.0659999999999999,results_mamba,0.001
11889,MAMBA,adding_problem,medium,10000,10095,9,classification,0.845,0.87,results_mamba,0.001
11890,MAMBA,adding_problem,medium,10000,10095,0,classification,0.89,0.887,results_mamba,0.0003
11891,MAMBA,adding_problem,medium,10000,10095,1,classification,0.84,0.88,results_mamba,0.0003
11892,MAMBA,adding_problem,medium,10000,10095,2,classification,0.84,0.879,results_mamba,0.0003
11893,MAMBA,adding_problem,medium,10000,10095,3,classification,0.9,0.892,results_mamba,0.0003
11894,MAMBA,adding_problem,medium,10000,10095,4,classification,0.87,0.905,results_mamba,0.0003
11895,MAMBA,adding_problem,medium,10000,10095,5,classification,0.88,0.889,results_mamba,0.0003
11896,MAMBA,adding_problem,medium,10000,10095,6,classification,0.895,0.874,results_mamba,0.0003
11897,MAMBA,adding_problem,medium,10000,10095,7,classification,0.89,0.9,results_mamba,0.0003
11898,MAMBA,adding_problem,medium,10000,10095,8,classification,0.86,0.882,results_mamba,0.0003
11899,MAMBA,adding_problem,medium,10000,10095,9,classification,0.845,0.872,results_mamba,0.0003
11900,MAMBA,adding_problem,medium,10000,10095,0,classification,0.91,0.936,results_mamba,0.0001
11901,MAMBA,adding_problem,medium,10000,10095,1,classification,0.845,0.877,results_mamba,0.0001
11902,MAMBA,adding_problem,medium,10000,10095,2,classification,0.84,0.879,results_mamba,0.0001
11903,MAMBA,adding_problem,medium,10000,10095,3,classification,0.94,0.936,results_mamba,0.0001
11904,MAMBA,adding_problem,medium,10000,10095,4,classification,0.87,0.905,results_mamba,0.0001
11905,MAMBA,adding_problem,medium,10000,10095,5,classification,0.88,0.889,results_mamba,0.0001
11906,MAMBA,adding_problem,medium,10000,10095,6,classification,0.895,0.874,results_mamba,0.0001
11907,MAMBA,adding_problem,medium,10000,10095,7,classification,0.885,0.874,results_mamba,0.0001
11908,MAMBA,adding_problem,medium,10000,10095,8,classification,0.855,0.879,results_mamba,0.0001
11909,MAMBA,adding_problem,medium,10000,10095,9,classification,0.88,0.88,results_mamba,0.0001
11910,MAMBA,adding_problem,medium,100000,99855,0,classification,0.91,0.869,results_mamba,0.01
11911,MAMBA,adding_problem,medium,100000,99855,1,classification,0.84,0.877,results_mamba,0.01
11912,MAMBA,adding_problem,medium,100000,99855,2,classification,0.835,0.883,results_mamba,0.01
11913,MAMBA,adding_problem,medium,100000,99855,3,classification,0.885,0.872,results_mamba,0.01
11914,MAMBA,adding_problem,medium,100000,99855,4,classification,0.89,0.88,results_mamba,0.01
11915,MAMBA,adding_problem,medium,100000,99855,5,classification,0.85,0.873,results_mamba,0.01
11916,MAMBA,adding_problem,medium,100000,99855,6,classification,0.895,0.874,results_mamba,0.01
11917,MAMBA,adding_problem,medium,100000,99855,7,classification,0.885,0.907,results_mamba,0.01
11918,MAMBA,adding_problem,medium,100000,99855,8,classification,0.86,0.882,results_mamba,0.01
11919,MAMBA,adding_problem,medium,100000,99855,9,classification,0.86,0.873,results_mamba,0.01
11920,MAMBA,adding_problem,medium,100000,99855,0,classification,0.0,0.006,results_mamba,0.003
11921,MAMBA,adding_problem,medium,100000,99855,1,classification,0.835,0.873,results_mamba,0.003
11922,MAMBA,adding_problem,medium,100000,99855,2,classification,0.835,0.882,results_mamba,0.003
11923,MAMBA,adding_problem,medium,100000,99855,3,classification,0.0,0.0,results_mamba,0.003
11924,MAMBA,adding_problem,medium,100000,99855,4,classification,0.0,0.01,results_mamba,0.003
11925,MAMBA,adding_problem,medium,100000,99855,5,classification,0.39,0.525,results_mamba,0.003
11926,MAMBA,adding_problem,medium,100000,99855,6,classification,0.0,0.0,results_mamba,0.003
11927,MAMBA,adding_problem,medium,100000,99855,7,classification,0.0,0.0,results_mamba,0.003
11928,MAMBA,adding_problem,medium,100000,99855,8,classification,0.0,0.001,results_mamba,0.003
11929,MAMBA,adding_problem,medium,100000,99855,9,classification,0.0,0.0,results_mamba,0.003
11930,MAMBA,adding_problem,medium,100000,99855,0,classification,0.1949999999999999,0.243,results_mamba,0.001
11931,MAMBA,adding_problem,medium,100000,99855,1,classification,0.84,0.869,results_mamba,0.001
11932,MAMBA,adding_problem,medium,100000,99855,2,classification,0.84,0.879,results_mamba,0.001
11933,MAMBA,adding_problem,medium,100000,99855,3,classification,0.85,0.893,results_mamba,0.001
11934,MAMBA,adding_problem,medium,100000,99855,4,classification,0.01,0.018,results_mamba,0.001
11935,MAMBA,adding_problem,medium,100000,99855,5,classification,0.84,0.884,results_mamba,0.001
11936,MAMBA,adding_problem,medium,100000,99855,6,classification,0.0,0.001,results_mamba,0.001
11937,MAMBA,adding_problem,medium,100000,99855,7,classification,0.06,0.0789999999999999,results_mamba,0.001
11938,MAMBA,adding_problem,medium,100000,99855,8,classification,0.86,0.882,results_mamba,0.001
11939,MAMBA,adding_problem,medium,100000,99855,9,classification,0.675,0.726,results_mamba,0.001
11940,MAMBA,adding_problem,medium,100000,99855,0,classification,0.155,0.175,results_mamba,0.0003
11941,MAMBA,adding_problem,medium,100000,99855,1,classification,0.84,0.866,results_mamba,0.0003
11942,MAMBA,adding_problem,medium,100000,99855,2,classification,0.84,0.879,results_mamba,0.0003
11943,MAMBA,adding_problem,medium,100000,99855,3,classification,0.895,0.883,results_mamba,0.0003
11944,MAMBA,adding_problem,medium,100000,99855,4,classification,0.87,0.895,results_mamba,0.0003
11945,MAMBA,adding_problem,medium,100000,99855,5,classification,0.855,0.884,results_mamba,0.0003
11946,MAMBA,adding_problem,medium,100000,99855,6,classification,0.1999999999999999,0.133,results_mamba,0.0003
11947,MAMBA,adding_problem,medium,100000,99855,7,classification,0.035,0.047,results_mamba,0.0003
11948,MAMBA,adding_problem,medium,100000,99855,8,classification,0.86,0.882,results_mamba,0.0003
11949,MAMBA,adding_problem,medium,100000,99855,9,classification,0.845,0.897,results_mamba,0.0003
11950,MAMBA,adding_problem,medium,100000,99855,0,classification,0.93,0.869,results_mamba,0.0001
11951,MAMBA,adding_problem,medium,100000,99855,1,classification,0.845,0.877,results_mamba,0.0001
11952,MAMBA,adding_problem,medium,100000,99855,2,classification,0.84,0.879,results_mamba,0.0001
11953,MAMBA,adding_problem,medium,100000,99855,3,classification,0.86,0.875,results_mamba,0.0001
11954,MAMBA,adding_problem,medium,100000,99855,4,classification,0.885,0.9,results_mamba,0.0001
11955,MAMBA,adding_problem,medium,100000,99855,5,classification,0.875,0.882,results_mamba,0.0001
11956,MAMBA,adding_problem,medium,100000,99855,6,classification,0.845,0.913,results_mamba,0.0001
11957,MAMBA,adding_problem,medium,100000,99855,7,classification,0.89,0.9,results_mamba,0.0001
11958,MAMBA,adding_problem,medium,100000,99855,8,classification,0.86,0.882,results_mamba,0.0001
11959,MAMBA,adding_problem,medium,100000,99855,9,classification,0.85,0.894,results_mamba,0.0001
11960,MAMBA,sorting_problem,small,1000,1187,0,classification,0.655,0.6719999999999999,results_mamba,0.01
11961,MAMBA,sorting_problem,small,1000,1187,1,classification,0.54,0.5840000000000001,results_mamba,0.01
11962,MAMBA,sorting_problem,small,1000,1187,2,classification,0.525,0.577,results_mamba,0.01
11963,MAMBA,sorting_problem,small,1000,1187,3,classification,0.565,0.594,results_mamba,0.01
11964,MAMBA,sorting_problem,small,1000,1187,4,classification,0.51,0.542,results_mamba,0.01
11965,MAMBA,sorting_problem,small,1000,1187,5,classification,0.5449999999999999,0.593,results_mamba,0.01
11966,MAMBA,sorting_problem,small,1000,1187,6,classification,0.585,0.6739999999999999,results_mamba,0.01
11967,MAMBA,sorting_problem,small,1000,1187,7,classification,0.485,0.5449999999999999,results_mamba,0.01
11968,MAMBA,sorting_problem,small,1000,1187,8,classification,0.5449999999999999,0.5860000000000001,results_mamba,0.01
11969,MAMBA,sorting_problem,small,1000,1187,9,classification,0.645,0.6930000000000001,results_mamba,0.01
11970,MAMBA,sorting_problem,small,1000,1187,0,classification,0.65,0.671,results_mamba,0.003
11971,MAMBA,sorting_problem,small,1000,1187,1,classification,0.53,0.581,results_mamba,0.003
11972,MAMBA,sorting_problem,small,1000,1187,2,classification,0.61,0.671,results_mamba,0.003
11973,MAMBA,sorting_problem,small,1000,1187,3,classification,0.575,0.5900000000000001,results_mamba,0.003
11974,MAMBA,sorting_problem,small,1000,1187,4,classification,0.61,0.665,results_mamba,0.003
11975,MAMBA,sorting_problem,small,1000,1187,5,classification,0.56,0.595,results_mamba,0.003
11976,MAMBA,sorting_problem,small,1000,1187,6,classification,0.5700000000000001,0.671,results_mamba,0.003
11977,MAMBA,sorting_problem,small,1000,1187,7,classification,0.64,0.669,results_mamba,0.003
11978,MAMBA,sorting_problem,small,1000,1187,8,classification,0.65,0.6719999999999999,results_mamba,0.003
11979,MAMBA,sorting_problem,small,1000,1187,9,classification,0.645,0.6930000000000001,results_mamba,0.003
11980,MAMBA,sorting_problem,small,1000,1187,0,classification,0.655,0.6719999999999999,results_mamba,0.001
11981,MAMBA,sorting_problem,small,1000,1187,1,classification,0.64,0.659,results_mamba,0.001
11982,MAMBA,sorting_problem,small,1000,1187,2,classification,0.6699999999999999,0.659,results_mamba,0.001
11983,MAMBA,sorting_problem,small,1000,1187,3,classification,0.63,0.6679999999999999,results_mamba,0.001
11984,MAMBA,sorting_problem,small,1000,1187,4,classification,0.61,0.665,results_mamba,0.001
11985,MAMBA,sorting_problem,small,1000,1187,5,classification,0.6599999999999999,0.675,results_mamba,0.001
11986,MAMBA,sorting_problem,small,1000,1187,6,classification,0.585,0.6739999999999999,results_mamba,0.001
11987,MAMBA,sorting_problem,small,1000,1187,7,classification,0.645,0.673,results_mamba,0.001
11988,MAMBA,sorting_problem,small,1000,1187,8,classification,0.65,0.6719999999999999,results_mamba,0.001
11989,MAMBA,sorting_problem,small,1000,1187,9,classification,0.635,0.687,results_mamba,0.001
11990,MAMBA,sorting_problem,small,1000,1187,0,classification,0.685,0.6579999999999999,results_mamba,0.0003
11991,MAMBA,sorting_problem,small,1000,1187,1,classification,0.655,0.653,results_mamba,0.0003
11992,MAMBA,sorting_problem,small,1000,1187,2,classification,0.6699999999999999,0.659,results_mamba,0.0003
11993,MAMBA,sorting_problem,small,1000,1187,3,classification,0.6599999999999999,0.663,results_mamba,0.0003
11994,MAMBA,sorting_problem,small,1000,1187,4,classification,0.6950000000000001,0.654,results_mamba,0.0003
11995,MAMBA,sorting_problem,small,1000,1187,5,classification,0.665,0.6719999999999999,results_mamba,0.0003
11996,MAMBA,sorting_problem,small,1000,1187,6,classification,0.585,0.6739999999999999,results_mamba,0.0003
11997,MAMBA,sorting_problem,small,1000,1187,7,classification,0.6950000000000001,0.649,results_mamba,0.0003
11998,MAMBA,sorting_problem,small,1000,1187,8,classification,0.65,0.6719999999999999,results_mamba,0.0003
11999,MAMBA,sorting_problem,small,1000,1187,9,classification,0.685,0.637,results_mamba,0.0003
12000,MAMBA,sorting_problem,small,1000,1187,0,classification,0.685,0.6579999999999999,results_mamba,0.0001
12001,MAMBA,sorting_problem,small,1000,1187,1,classification,0.65,0.652,results_mamba,0.0001
12002,MAMBA,sorting_problem,small,1000,1187,2,classification,0.6699999999999999,0.659,results_mamba,0.0001
12003,MAMBA,sorting_problem,small,1000,1187,3,classification,0.6599999999999999,0.663,results_mamba,0.0001
12004,MAMBA,sorting_problem,small,1000,1187,4,classification,0.6950000000000001,0.654,results_mamba,0.0001
12005,MAMBA,sorting_problem,small,1000,1187,5,classification,0.665,0.6719999999999999,results_mamba,0.0001
12006,MAMBA,sorting_problem,small,1000,1187,6,classification,0.585,0.6739999999999999,results_mamba,0.0001
12007,MAMBA,sorting_problem,small,1000,1187,7,classification,0.6950000000000001,0.649,results_mamba,0.0001
12008,MAMBA,sorting_problem,small,1000,1187,8,classification,0.65,0.6719999999999999,results_mamba,0.0001
12009,MAMBA,sorting_problem,small,1000,1187,9,classification,0.685,0.637,results_mamba,0.0001
12010,MAMBA,sorting_problem,small,10000,9923,0,classification,0.485,0.5489999999999999,results_mamba,0.01
12011,MAMBA,sorting_problem,small,10000,9923,1,classification,0.51,0.571,results_mamba,0.01
12012,MAMBA,sorting_problem,small,10000,9923,2,classification,0.525,0.5389999999999999,results_mamba,0.01
12013,MAMBA,sorting_problem,small,10000,9923,3,classification,0.52,0.554,results_mamba,0.01
12014,MAMBA,sorting_problem,small,10000,9923,4,classification,0.475,0.5389999999999999,results_mamba,0.01
12015,MAMBA,sorting_problem,small,10000,9923,5,classification,0.51,0.5449999999999999,results_mamba,0.01
12016,MAMBA,sorting_problem,small,10000,9923,6,classification,0.54,0.532,results_mamba,0.01
12017,MAMBA,sorting_problem,small,10000,9923,7,classification,0.53,0.5720000000000001,results_mamba,0.01
12018,MAMBA,sorting_problem,small,10000,9923,8,classification,0.5700000000000001,0.613,results_mamba,0.01
12019,MAMBA,sorting_problem,small,10000,9923,9,classification,0.51,0.51,results_mamba,0.01
12020,MAMBA,sorting_problem,small,10000,9923,0,classification,0.515,0.542,results_mamba,0.003
12021,MAMBA,sorting_problem,small,10000,9923,1,classification,0.495,0.532,results_mamba,0.003
12022,MAMBA,sorting_problem,small,10000,9923,2,classification,0.625,0.671,results_mamba,0.003
12023,MAMBA,sorting_problem,small,10000,9923,3,classification,0.655,0.665,results_mamba,0.003
12024,MAMBA,sorting_problem,small,10000,9923,4,classification,0.51,0.567,results_mamba,0.003
12025,MAMBA,sorting_problem,small,10000,9923,5,classification,0.505,0.529,results_mamba,0.003
12026,MAMBA,sorting_problem,small,10000,9923,6,classification,0.515,0.511,results_mamba,0.003
12027,MAMBA,sorting_problem,small,10000,9923,7,classification,0.49,0.5609999999999999,results_mamba,0.003
12028,MAMBA,sorting_problem,small,10000,9923,8,classification,0.49,0.534,results_mamba,0.003
12029,MAMBA,sorting_problem,small,10000,9923,9,classification,0.505,0.528,results_mamba,0.003
12030,MAMBA,sorting_problem,small,10000,9923,0,classification,0.645,0.663,results_mamba,0.001
12031,MAMBA,sorting_problem,small,10000,9923,1,classification,0.595,0.659,results_mamba,0.001
12032,MAMBA,sorting_problem,small,10000,9923,2,classification,0.625,0.671,results_mamba,0.001
12033,MAMBA,sorting_problem,small,10000,9923,3,classification,0.655,0.665,results_mamba,0.001
12034,MAMBA,sorting_problem,small,10000,9923,4,classification,0.61,0.665,results_mamba,0.001
12035,MAMBA,sorting_problem,small,10000,9923,5,classification,0.65,0.675,results_mamba,0.001
12036,MAMBA,sorting_problem,small,10000,9923,6,classification,0.575,0.675,results_mamba,0.001
12037,MAMBA,sorting_problem,small,10000,9923,7,classification,0.65,0.6799999999999999,results_mamba,0.001
12038,MAMBA,sorting_problem,small,10000,9923,8,classification,0.645,0.6699999999999999,results_mamba,0.001
12039,MAMBA,sorting_problem,small,10000,9923,9,classification,0.645,0.6930000000000001,results_mamba,0.001
12040,MAMBA,sorting_problem,small,10000,9923,0,classification,0.655,0.671,results_mamba,0.0003
12041,MAMBA,sorting_problem,small,10000,9923,1,classification,0.605,0.6719999999999999,results_mamba,0.0003
12042,MAMBA,sorting_problem,small,10000,9923,2,classification,0.625,0.671,results_mamba,0.0003
12043,MAMBA,sorting_problem,small,10000,9923,3,classification,0.655,0.6659999999999999,results_mamba,0.0003
12044,MAMBA,sorting_problem,small,10000,9923,4,classification,0.61,0.6639999999999999,results_mamba,0.0003
12045,MAMBA,sorting_problem,small,10000,9923,5,classification,0.6799999999999999,0.6819999999999999,results_mamba,0.0003
12046,MAMBA,sorting_problem,small,10000,9923,6,classification,0.565,0.6759999999999999,results_mamba,0.0003
12047,MAMBA,sorting_problem,small,10000,9923,7,classification,0.635,0.677,results_mamba,0.0003
12048,MAMBA,sorting_problem,small,10000,9923,8,classification,0.64,0.669,results_mamba,0.0003
12049,MAMBA,sorting_problem,small,10000,9923,9,classification,0.645,0.6930000000000001,results_mamba,0.0003
12050,MAMBA,sorting_problem,small,10000,9923,0,classification,0.6599999999999999,0.6699999999999999,results_mamba,0.0001
12051,MAMBA,sorting_problem,small,10000,9923,1,classification,0.7150000000000001,0.673,results_mamba,0.0001
12052,MAMBA,sorting_problem,small,10000,9923,2,classification,0.7050000000000001,0.6699999999999999,results_mamba,0.0001
12053,MAMBA,sorting_problem,small,10000,9923,3,classification,0.655,0.6699999999999999,results_mamba,0.0001
12054,MAMBA,sorting_problem,small,10000,9923,4,classification,0.61,0.6639999999999999,results_mamba,0.0001
12055,MAMBA,sorting_problem,small,10000,9923,5,classification,0.6799999999999999,0.6819999999999999,results_mamba,0.0001
12056,MAMBA,sorting_problem,small,10000,9923,6,classification,0.74,0.6659999999999999,results_mamba,0.0001
12057,MAMBA,sorting_problem,small,10000,9923,7,classification,0.65,0.6799999999999999,results_mamba,0.0001
12058,MAMBA,sorting_problem,small,10000,9923,8,classification,0.65,0.6739999999999999,results_mamba,0.0001
12059,MAMBA,sorting_problem,small,10000,9923,9,classification,0.645,0.6930000000000001,results_mamba,0.0001
12060,MAMBA,sorting_problem,small,100000,99203,0,classification,0.485,0.5369999999999999,results_mamba,0.01
12061,MAMBA,sorting_problem,small,100000,99203,1,classification,0.5349999999999999,0.542,results_mamba,0.01
12062,MAMBA,sorting_problem,small,100000,99203,2,classification,0.525,0.5329999999999999,results_mamba,0.01
12063,MAMBA,sorting_problem,small,100000,99203,3,classification,0.5549999999999999,0.5640000000000001,results_mamba,0.01
12064,MAMBA,sorting_problem,small,100000,99203,4,classification,0.47,0.513,results_mamba,0.01
12065,MAMBA,sorting_problem,small,100000,99203,5,classification,0.4649999999999999,0.532,results_mamba,0.01
12066,MAMBA,sorting_problem,small,100000,99203,6,classification,0.52,0.526,results_mamba,0.01
12067,MAMBA,sorting_problem,small,100000,99203,7,classification,0.485,0.54,results_mamba,0.01
12068,MAMBA,sorting_problem,small,100000,99203,8,classification,0.485,0.554,results_mamba,0.01
12069,MAMBA,sorting_problem,small,100000,99203,9,classification,0.495,0.524,results_mamba,0.01
12070,MAMBA,sorting_problem,small,100000,99203,0,classification,0.515,0.5409999999999999,results_mamba,0.003
12071,MAMBA,sorting_problem,small,100000,99203,1,classification,0.495,0.522,results_mamba,0.003
12072,MAMBA,sorting_problem,small,100000,99203,2,classification,0.48,0.56,results_mamba,0.003
12073,MAMBA,sorting_problem,small,100000,99203,3,classification,0.5349999999999999,0.5409999999999999,results_mamba,0.003
12074,MAMBA,sorting_problem,small,100000,99203,4,classification,0.47,0.536,results_mamba,0.003
12075,MAMBA,sorting_problem,small,100000,99203,5,classification,0.505,0.5349999999999999,results_mamba,0.003
12076,MAMBA,sorting_problem,small,100000,99203,6,classification,0.52,0.511,results_mamba,0.003
12077,MAMBA,sorting_problem,small,100000,99203,7,classification,0.485,0.527,results_mamba,0.003
12078,MAMBA,sorting_problem,small,100000,99203,8,classification,0.495,0.526,results_mamba,0.003
12079,MAMBA,sorting_problem,small,100000,99203,9,classification,0.51,0.5389999999999999,results_mamba,0.003
12080,MAMBA,sorting_problem,small,100000,99203,0,classification,0.505,0.529,results_mamba,0.001
12081,MAMBA,sorting_problem,small,100000,99203,1,classification,0.51,0.512,results_mamba,0.001
12082,MAMBA,sorting_problem,small,100000,99203,2,classification,0.625,0.671,results_mamba,0.001
12083,MAMBA,sorting_problem,small,100000,99203,3,classification,0.54,0.567,results_mamba,0.001
12084,MAMBA,sorting_problem,small,100000,99203,4,classification,0.475,0.509,results_mamba,0.001
12085,MAMBA,sorting_problem,small,100000,99203,5,classification,0.5,0.526,results_mamba,0.001
12086,MAMBA,sorting_problem,small,100000,99203,6,classification,0.53,0.506,results_mamba,0.001
12087,MAMBA,sorting_problem,small,100000,99203,7,classification,0.49,0.5389999999999999,results_mamba,0.001
12088,MAMBA,sorting_problem,small,100000,99203,8,classification,0.5,0.508,results_mamba,0.001
12089,MAMBA,sorting_problem,small,100000,99203,9,classification,0.485,0.525,results_mamba,0.001
12090,MAMBA,sorting_problem,small,100000,99203,0,classification,0.65,0.671,results_mamba,0.0003
12091,MAMBA,sorting_problem,small,100000,99203,1,classification,0.485,0.521,results_mamba,0.0003
12092,MAMBA,sorting_problem,small,100000,99203,2,classification,0.625,0.671,results_mamba,0.0003
12093,MAMBA,sorting_problem,small,100000,99203,3,classification,0.655,0.665,results_mamba,0.0003
12094,MAMBA,sorting_problem,small,100000,99203,4,classification,0.61,0.665,results_mamba,0.0003
12095,MAMBA,sorting_problem,small,100000,99203,5,classification,0.6799999999999999,0.6819999999999999,results_mamba,0.0003
12096,MAMBA,sorting_problem,small,100000,99203,6,classification,0.585,0.6739999999999999,results_mamba,0.0003
12097,MAMBA,sorting_problem,small,100000,99203,7,classification,0.485,0.538,results_mamba,0.0003
12098,MAMBA,sorting_problem,small,100000,99203,8,classification,0.65,0.6719999999999999,results_mamba,0.0003
12099,MAMBA,sorting_problem,small,100000,99203,9,classification,0.645,0.6930000000000001,results_mamba,0.0003
12100,MAMBA,sorting_problem,small,100000,99203,0,classification,0.655,0.6719999999999999,results_mamba,0.0001
12101,MAMBA,sorting_problem,small,100000,99203,1,classification,0.63,0.675,results_mamba,0.0001
