Model,Task,Difficulty,Target_Params,Actual_Params,LR,Seed,Category,Best_Val_Score,Test_Score
XLSTM,sinus_forecasting,small,100000,99385,0.001,6,regression,0.00018577060123299945,0.03646653261733623
XLSTM,sinus_forecasting,small,100000,99385,0.001,7,regression,0.007411105632195973,0.008957250524968338
XLSTM,sinus_forecasting,small,100000,99385,0.001,8,regression,0.011261851860830662,0.020677916043293325
XLSTM,sinus_forecasting,small,100000,99385,0.001,9,regression,0.010627898145405244,0.012029584331922782
XLSTM,sinus_forecasting,small,100000,99385,0.0003,0,regression,0.00029768505127032637,0.04214387499187396
XLSTM,sinus_forecasting,small,100000,99385,0.0003,1,regression,0.014472970522339146,0.026302221770803838
XLSTM,sinus_forecasting,small,100000,99385,0.0003,2,regression,0.006227861376130943,0.02782063768084251
XLSTM,sinus_forecasting,small,100000,99385,0.0003,3,regression,0.0002324970298140354,0.03176111833474704
XLSTM,sinus_forecasting,small,100000,99385,0.0003,4,regression,0.010916656431718567,0.010979011517960007
XLSTM,sinus_forecasting,small,100000,99385,0.0003,5,regression,0.015020054219992241,0.016995307932819618
XLSTM,sinus_forecasting,small,100000,99385,0.0003,6,regression,0.00037613391455373473,0.0331688533136984
XLSTM,sinus_forecasting,small,100000,99385,0.0003,7,regression,0.0003551066588394214,0.04043346381279762
XLSTM,sinus_forecasting,small,100000,99385,0.0003,8,regression,0.1471834206258931,0.09704433544664387
XLSTM,sinus_forecasting,small,100000,99385,0.0003,9,regression,0.03710649725638395,0.042921174248865754
XLSTM,sinus_forecasting,small,100000,99385,0.0001,0,regression,0.0020085204898291032,0.03315262900112528
XLSTM,sinus_forecasting,small,100000,99385,0.0001,1,regression,0.010811249335515189,0.019179927036789477
XLSTM,sinus_forecasting,small,100000,99385,0.0001,2,regression,0.035297367476747235,0.03564298391010137
XLSTM,sinus_forecasting,small,100000,99385,0.0001,3,regression,0.02895875325551812,0.03521149689610311
XLSTM,sinus_forecasting,small,100000,99385,0.0001,4,regression,0.014078477019057345,0.017192233775885572
XLSTM,sinus_forecasting,small,100000,99385,0.0001,5,regression,0.023705747334630534,0.02762385645032866
XLSTM,sinus_forecasting,small,100000,99385,0.0001,6,regression,0.06064828453337584,0.05020720182644496
XLSTM,sinus_forecasting,small,100000,99385,0.0001,7,regression,0.03377590304673588,0.029948106618680217
XLSTM,sinus_forecasting,small,100000,99385,0.0001,8,regression,0.09826491431471042,0.0639863976821743
XLSTM,sinus_forecasting,small,100000,99385,0.0001,9,regression,0.036307618685971745,0.04325977426034477
XLSTM,sinus_forecasting,medium,1000,4405,0.01,0,regression,0.05170813427127662,0.051814557108593486
XLSTM,sinus_forecasting,medium,1000,4405,0.01,1,regression,0.04082471247414295,0.04120065940636702
XLSTM,sinus_forecasting,medium,1000,4405,0.01,2,regression,0.05812516045223195,0.05837852132695294
XLSTM,sinus_forecasting,medium,1000,4405,0.01,3,regression,0.05038787665399048,0.050498969086200864
XLSTM,sinus_forecasting,medium,1000,4405,0.01,4,regression,0.05185278641974658,0.052003835023485864
XLSTM,sinus_forecasting,medium,1000,4405,0.01,5,regression,0.04607387409491055,0.04613344972729426
XLSTM,sinus_forecasting,medium,1000,4405,0.01,6,regression,0.04746388301617564,0.04723952270006379
XLSTM,sinus_forecasting,medium,1000,4405,0.01,7,regression,0.058863458356081685,0.05890259500396629
XLSTM,sinus_forecasting,medium,1000,4405,0.01,8,regression,0.0523623166411691,0.05249381723430032
XLSTM,sinus_forecasting,medium,1000,4405,0.01,9,regression,0.0529983166081922,0.052380186101111434
XLSTM,sinus_forecasting,medium,1000,4405,0.003,0,regression,0.051436836445194235,0.051665406741756445
XLSTM,sinus_forecasting,medium,1000,4405,0.003,1,regression,0.010510141572459157,0.01081079142497769
